Chromosome	Window	Sample	Value
B1	32100000	FCA	5.609
B1	32100000	PRU	2.849
B1	32100000	IPL	2.2159999999999997
B1	32100000	PVI	1.8259999999999998
B1	32100000	PBE	1.8259999999999998
B1	32400000	FCA	5.556
B1	32400000	PRU	3.023
B1	32400000	PBE	1.936
B1	32400000	PVI	1.936
B1	32400000	IPL	2.335
B1	32200000	FCA	5.729
B1	32200000	PRU	3.678
B1	32200000	IPL	2.996
B1	32200000	PVI	2.289
B1	32200000	PBE	2.289
B1	32300000	FCA	5.548
B1	32300000	PRU	2.7119999999999997
B1	32300000	IPL	2.167
B1	32300000	PVI	1.6070000000000002
B1	32300000	PBE	1.6070000000000002
B1	32600000	FCA	5.521
B1	32600000	PRU	2.776
B1	32600000	IPL	2.002
B1	32600000	PVI	1.476
B1	32600000	PBE	1.476
B1	32700000	FCA	5.71
B1	32700000	PRU	3.0220000000000002
B1	32700000	IPL	2.3609999999999998
B1	32700000	PVI	2.019
B1	32700000	PBE	2.019
B1	32800000	FCA	5.538
B1	32800000	PRU	2.937
B1	32800000	IPL	2.445
B1	32800000	PVI	1.8800000000000001
B1	32800000	PBE	1.8800000000000001
B1	33000000	FCA	5.759
B1	33000000	PRU	3.205
B1	33000000	IPL	2.552
B1	33000000	PVI	1.863
B1	33000000	PBE	1.863
B1	33100000	FCA	5.555000000000001
B1	33100000	PRU	2.978
B1	33100000	IPL	2.308
B1	33100000	PVI	1.949
B1	33100000	PBE	1.949
B1	32900000	FCA	5.5280000000000005
B1	32900000	PRU	2.9749999999999996
B1	32900000	IPL	2.401
B1	32900000	PVI	2.017
B1	32900000	PBE	2.017
B1	33200000	FCA	5.5329999999999995
B1	33200000	PRU	3.117
B1	33200000	PBE	1.9689999999999999
B1	33200000	PVI	1.9689999999999999
B1	33200000	IPL	2.522
B1	33400000	FCA	5.624
B1	33400000	PBE	2.279
B1	33400000	PVI	2.279
B1	33400000	IPL	2.535
B1	33400000	PRU	2.535
B1	33300000	FCA	5.562
B1	33300000	PRU	3.116
B1	33300000	IPL	2.358
B1	33300000	PVI	1.687
B1	33300000	PBE	1.687
B1	33500000	FCA	5.6610000000000005
B1	33500000	PRU	2.942
B1	33500000	IPL	2.257
B1	33500000	PVI	1.8870000000000002
B1	33500000	PBE	1.8870000000000002
B1	33600000	FCA	5.689
B1	33600000	PRU	3.075
B1	33600000	IPL	2.437
B1	33600000	PVI	1.7770000000000001
B1	33600000	PBE	1.7770000000000001
B1	33700000	FCA	5.54
B1	33700000	PRU	2.9610000000000003
B1	33700000	IPL	2.273
B1	33700000	PVI	1.867
B1	33700000	PBE	1.867
B1	33800000	FCA	6.023
B1	33800000	PVI	2.512
B1	33800000	PBE	2.0869999999999997
B1	33800000	IPL	2.0869999999999997
B1	33800000	PRU	3.2550000000000003
B1	34200000	FCA	5.524
B1	34200000	PRU	3.096
B1	34200000	IPL	2.395
B1	34200000	PVI	1.637
B1	34200000	PBE	1.637
B1	34300000	FCA	5.507
B1	34300000	PRU	3.5450000000000004
B1	34300000	PVI	2.5700000000000003
B1	34300000	IPL	1.8929999999999998
B1	34300000	PBE	1.8929999999999998
B1	34000000	FCA	5.555000000000001
B1	34000000	IPL	2.35
B1	34000000	PBE	1.7999999999999998
B1	34000000	PVI	1.7999999999999998
B1	34000000	PRU	2.919
B1	34400000	FCA	5.47
B1	34400000	PRU	3.108
B1	34400000	IPL	2.284
B1	34400000	PVI	1.6740000000000002
B1	34400000	PBE	1.6740000000000002
B1	34100000	FCA	5.579
B1	34100000	IPL	2.173
B1	34100000	PBE	1.6150000000000002
B1	34100000	PVI	1.6150000000000002
B1	34100000	PRU	3.01
B1	33900000	FCA	5.498
B1	33900000	PRU	2.8369999999999997
B1	33900000	PBE	1.899
B1	33900000	PVI	1.899
B1	33900000	IPL	2.263
B1	34500000	FCA	5.608
B1	34500000	PRU	3.021
B1	34500000	PBE	1.6889999999999998
B1	34500000	PVI	1.6889999999999998
B1	34500000	IPL	2.17
B1	34600000	FCA	5.4719999999999995
B1	34600000	IPL	2.64
B1	34600000	PBE	2.057
B1	34600000	PVI	2.057
B1	34600000	PRU	3.322
B1	34800000	FCA	5.466
B1	34800000	PRU	3.361
B1	34800000	PBE	1.9109999999999998
B1	34800000	PVI	1.9109999999999998
B1	34800000	IPL	2.52
B1	35000000	FCA	5.446
B1	35000000	IPL	2.528
B1	35000000	PBE	1.8190000000000002
B1	35000000	PVI	1.8190000000000002
B1	35000000	PRU	3.258
B1	34900000	FCA	5.459
B1	34900000	IPL	2.658
B1	34900000	PBE	2.096
B1	34900000	PVI	2.096
B1	34900000	PRU	3.4029999999999996
B1	34700000	FCA	5.493
B1	34700000	PRU	3.174
B1	34700000	IPL	2.4619999999999997
B1	34700000	PVI	1.902
B1	34700000	PBE	1.902
B1	35100000	FCA	5.476
B1	35100000	PRU	3.4139999999999997
B1	35100000	PBE	2.226
B1	35100000	PVI	2.226
B1	35100000	IPL	2.474
B1	35200000	FCA	5.603000000000001
B1	35200000	PRU	4.630999999999999
B1	35200000	IPL	2.577
B1	35200000	PVI	2.158
B1	35200000	PBE	2.158
B1	35300000	FCA	5.511
B1	35300000	PVI	2.783
B1	35300000	PBE	2.4819999999999998
B1	35300000	IPL	2.4819999999999998
B1	35300000	PRU	3.5479999999999996
B1	35400000	FCA	5.45
B1	35400000	PRU	3.4099999999999997
B1	35400000	PBE	1.9539999999999997
B1	35400000	PVI	1.9539999999999997
B1	35400000	IPL	2.266
B1	35500000	FCA	5.539000000000001
B1	35500000	PRU	3.327
B1	35500000	PBE	1.9560000000000002
B1	35500000	PVI	1.9560000000000002
B1	35500000	IPL	2.483
B1	35700000	FCA	5.445
B1	35700000	IPL	2.303
B1	35700000	PBE	1.762
B1	35700000	PVI	1.762
B1	35700000	PRU	3.6540000000000004
B1	35900000	FCA	5.459
B1	35900000	PRU	3.375
B1	35900000	IPL	1.809
B1	35900000	PVI	1.809
B1	35900000	PBE	2.0650000000000004
B1	36000000	FCA	5.452
B1	36000000	PRU	3.3619999999999997
B1	36000000	PBE	2.0140000000000002
B1	36000000	PVI	2.0140000000000002
B1	36000000	IPL	2.492
B1	35800000	FCA	5.475
B1	35800000	PRU	3.1460000000000004
B1	35800000	PBE	1.763
B1	35800000	PVI	1.763
B1	35800000	IPL	1.9769999999999999
B1	35600000	FCA	5.498
B1	35600000	PRU	3.4619999999999997
B1	35600000	PBE	1.9140000000000001
B1	35600000	PVI	1.9140000000000001
B1	35600000	IPL	2.489
B1	36100000	FCA	5.552
B1	36100000	PRU	4.09
B1	36100000	PBE	2.338
B1	36100000	PVI	2.338
B1	36100000	IPL	2.707
B1	36200000	FCA	5.469
B1	36200000	PRU	3.408
B1	36200000	PBE	2.186
B1	36200000	PVI	2.186
B1	36200000	IPL	2.367
B1	36500000	FCA	5.459
B1	36500000	PRU	3.386
B1	36500000	IPL	2.434
B1	36500000	PVI	1.908
B1	36500000	PBE	1.908
B1	36600000	FCA	5.535
B1	36600000	PRU	3.314
B1	36600000	IPL	2.474
B1	36600000	PVI	2.2190000000000003
B1	36600000	PBE	2.2190000000000003
B1	36300000	FCA	5.471
B1	36300000	PRU	3.6670000000000003
B1	36300000	PBE	2.083
B1	36300000	PVI	2.083
B1	36300000	IPL	2.3369999999999997
B1	36400000	FCA	5.434
B1	36400000	PRU	3.4139999999999997
B1	36400000	PBE	2.086
B1	36400000	PVI	2.086
B1	36400000	IPL	2.34
B1	36700000	FCA	5.473999999999999
B1	36700000	IPL	2.939
B1	36700000	PBE	2.625
B1	36700000	PVI	2.625
B1	36700000	PRU	4.4159999999999995
B1	36800000	FCA	5.445
B1	36800000	IPL	2.8209999999999997
B1	36800000	PBE	2.164
B1	36800000	PVI	2.164
B1	36800000	PRU	3.781
B1	36900000	FCA	5.468
B1	36900000	PRU	3.2
B1	36900000	PBE	1.96
B1	36900000	PVI	1.96
B1	36900000	IPL	2.535
B1	37000000	FCA	5.479
B1	37000000	IPL	2.21
B1	37000000	PBE	1.555
B1	37000000	PVI	1.555
B1	37000000	PRU	2.819
B1	37100000	FCA	5.481
B1	37100000	PRU	2.919
B1	37100000	PBE	1.667
B1	37100000	PVI	1.667
B1	37100000	IPL	2.294
B1	37200000	FCA	5.5
B1	37200000	IPL	2.5170000000000003
B1	37200000	PBE	1.672
B1	37200000	PVI	1.672
B1	37200000	PRU	3.505
B1	37300000	FCA	5.463
B1	37300000	PRU	3.599
B1	37300000	PBE	2.046
B1	37300000	PVI	2.046
B1	37300000	IPL	2.636
B1	37400000	FCA	5.443
B1	37400000	PRU	3.7060000000000004
B1	37400000	IPL	2.5340000000000003
B1	37400000	PVI	1.8739999999999999
B1	37400000	PBE	1.8739999999999999
B1	37500000	FCA	5.486
B1	37500000	PRU	3.6060000000000003
B1	37500000	IPL	2.098
B1	37500000	PVI	1.756
B1	37500000	PBE	1.756
B1	37600000	FCA	5.46
B1	37600000	IPL	2.045
B1	37600000	PBE	1.3379999999999999
B1	37600000	PVI	1.3379999999999999
B1	37600000	PRU	3.215
B1	37700000	FCA	5.4559999999999995
B1	37700000	PRU	3.195
B1	37700000	PBE	1.6260000000000001
B1	37700000	PVI	1.6260000000000001
B1	37700000	IPL	2.154
B1	37800000	FCA	5.4399999999999995
B1	37800000	PRU	3.1260000000000003
B1	37800000	IPL	2.39
B1	37800000	PVI	1.7999999999999998
B1	37800000	PBE	1.7999999999999998
B1	37900000	FCA	5.46
B1	37900000	PRU	3.3489999999999998
B1	37900000	IPL	2.503
B1	37900000	PVI	2.1340000000000003
B1	37900000	PBE	2.1340000000000003
B1	38000000	FCA	5.497
B1	38000000	IPL	2.5420000000000003
B1	38000000	PBE	2.029
B1	38000000	PVI	2.029
B1	38000000	PRU	3.097
B1	38100000	FCA	5.442
B1	38100000	IPL	2.281
B1	38100000	PBE	1.9879999999999998
B1	38100000	PVI	1.9879999999999998
B1	38100000	PRU	3.052
B1	38600000	FCA	5.442
B1	38600000	IPL	2.7390000000000003
B1	38600000	PBE	2.129
B1	38600000	PVI	2.129
B1	38600000	PRU	3.308
B1	38500000	FCA	5.473999999999999
B1	38500000	PRU	3.164
B1	38500000	PBE	1.6920000000000002
B1	38500000	PVI	1.6920000000000002
B1	38500000	IPL	2.4410000000000003
B1	38700000	FCA	5.477
B1	38700000	IPL	2.704
B1	38700000	PBE	2.254
B1	38700000	PVI	2.254
B1	38700000	PRU	3.681
B1	38200000	FCA	6.242
B1	38200000	PRU	5.664000000000001
B1	38200000	PBE	3.404
B1	38200000	PVI	3.404
B1	38200000	IPL	4.553
B1	38800000	FCA	5.4239999999999995
B1	38800000	PRU	3.3259999999999996
B1	38800000	IPL	2.4490000000000003
B1	38800000	PVI	1.907
B1	38800000	PBE	1.907
B1	38900000	FCA	5.484
B1	38900000	PRU	3.5610000000000004
B1	38900000	PBE	2.2030000000000003
B1	38900000	PVI	2.2030000000000003
B1	38900000	IPL	2.516
B1	38400000	FCA	5.497
B1	38400000	IPL	2.851
B1	38400000	PBE	2.037
B1	38400000	PVI	2.037
B1	38400000	PRU	3.6189999999999998
B1	39000000	FCA	5.503
B1	39000000	IPL	2.423
B1	39000000	PBE	1.591
B1	39000000	PVI	1.591
B1	39000000	PRU	3.3000000000000003
B1	38300000	FCA	6.346
B1	38300000	PRU	5.289
B1	38300000	PBE	3.764
B1	38300000	IPL	3.764
B1	38300000	PVI	4.334
B1	39100000	FCA	5.4719999999999995
B1	39100000	PRU	3.755
B1	39100000	PBE	2.448
B1	39100000	IPL	2.448
B1	39100000	PVI	2.718
B1	39200000	FCA	5.519
B1	39200000	PVI	2.7470000000000003
B1	39200000	PBE	2.212
B1	39200000	IPL	2.212
B1	39200000	PRU	3.641
B1	39300000	FCA	5.486
B1	39300000	PRU	3.5740000000000003
B1	39300000	PBE	2.281
B1	39300000	PVI	2.281
B1	39300000	IPL	2.85
B1	39400000	FCA	5.531
B1	39400000	PRU	3.678
B1	39400000	PBE	1.999
B1	39400000	PVI	1.999
B1	39400000	IPL	2.395
B1	39600000	FCA	5.428
B1	39600000	PRU	3.15
B1	39600000	IPL	2.435
B1	39600000	PVI	2.098
B1	39600000	PBE	2.098
B1	39500000	FCA	5.438
B1	39500000	IPL	2.649
B1	39500000	PBE	2.178
B1	39500000	PVI	2.178
B1	39500000	PRU	3.515
B1	39900000	FCA	5.457
B1	39900000	IPL	2.532
B1	39900000	PBE	1.96
B1	39900000	PVI	1.96
B1	39900000	PRU	3.93
B1	39700000	FCA	5.432
B1	39700000	PRU	4.045
B1	39700000	IPL	2.912
B1	39700000	PVI	2.121
B1	39700000	PBE	2.121
B1	39800000	FCA	5.509
B1	39800000	PRU	3.753
B1	39800000	PBE	1.9189999999999998
B1	39800000	PVI	1.9189999999999998
B1	39800000	IPL	2.786
B1	40000000	FCA	5.4670000000000005
B1	40000000	PRU	2.82
B1	40000000	IPL	2.137
B1	40000000	PVI	1.9879999999999998
B1	40000000	PBE	1.9879999999999998
B1	40100000	FCA	5.431
B1	40100000	PRU	3.031
B1	40100000	IPL	2.432
B1	40100000	PVI	2.0
B1	40100000	PBE	2.0
B1	40200000	FCA	5.55
B1	40200000	IPL	2.55
B1	40200000	PBE	1.677
B1	40200000	PVI	1.677
B1	40200000	PRU	3.3770000000000002
B1	40300000	FCA	5.503
B1	40300000	PRU	2.9819999999999998
B1	40300000	PBE	1.545
B1	40300000	PVI	1.545
B1	40300000	IPL	2.2079999999999997
B1	40400000	FCA	5.496
B1	40400000	PRU	3.243
B1	40400000	PBE	1.836
B1	40400000	PVI	1.836
B1	40400000	IPL	2.141
B1	40500000	FCA	5.4559999999999995
B1	40500000	IPL	2.617
B1	40500000	PBE	2.117
B1	40500000	PVI	2.117
B1	40500000	PRU	3.567
B1	40600000	FCA	5.45
B1	40600000	PRU	3.308
B1	40600000	PVI	2.439
B1	40600000	IPL	2.2399999999999998
B1	40600000	PBE	2.2399999999999998
B1	40700000	FCA	5.510000000000001
B1	40700000	PRU	2.664
B1	40700000	IPL	1.9009999999999998
B1	40700000	PVI	1.591
B1	40700000	PBE	1.591
B1	40900000	FCA	5.48
B1	40900000	IPL	2.02
B1	40900000	PBE	1.572
B1	40900000	PVI	1.572
B1	40900000	PRU	2.809
B1	40800000	FCA	5.569
B1	40800000	PRU	2.535
B1	40800000	IPL	1.8800000000000001
B1	40800000	PVI	1.252
B1	40800000	PBE	1.252
B1	41000000	FCA	5.438
B1	41000000	IPL	2.2720000000000002
B1	41000000	PBE	2.1
B1	41000000	PVI	2.1
B1	41000000	PRU	2.992
B1	41100000	FCA	5.471
B1	41100000	PRU	3.024
B1	41100000	IPL	2.076
B1	41100000	PVI	2.076
B1	41100000	PBE	2.226
B1	41500000	FCA	5.459
B1	41500000	PRU	3.58
B1	41500000	IPL	2.761
B1	41500000	PVI	2.0469999999999997
B1	41500000	PBE	2.0469999999999997
B1	41200000	FCA	5.455
B1	41200000	PRU	3.51
B1	41200000	IPL	2.547
B1	41200000	PVI	2.049
B1	41200000	PBE	2.049
B1	41400000	FCA	5.492
B1	41400000	PRU	3.476
B1	41400000	IPL	2.157
B1	41400000	PVI	1.9349999999999998
B1	41400000	PBE	1.9349999999999998
B1	41700000	FCA	5.437
B1	41700000	PRU	3.183
B1	41700000	IPL	2.031
B1	41700000	PVI	2.031
B1	41700000	PBE	2.2849999999999997
B1	41300000	FCA	5.501
B1	41300000	IPL	2.371
B1	41300000	PBE	1.7680000000000002
B1	41300000	PVI	1.7680000000000002
B1	41300000	PRU	3.2849999999999997
B1	41800000	FCA	5.442
B1	41800000	PRU	3.5159999999999996
B1	41800000	PBE	2.131
B1	41800000	PVI	2.131
B1	41800000	IPL	2.3720000000000003
B1	41600000	FCA	5.461
B1	41600000	IPL	2.833
B1	41600000	PBE	2.287
B1	41600000	PVI	2.287
B1	41600000	PRU	3.9539999999999997
B1	41900000	FCA	5.437
B1	41900000	PRU	3.52
B1	41900000	IPL	2.563
B1	41900000	PVI	2.242
B1	41900000	PBE	2.242
B1	42200000	FCA	5.475
B1	42200000	IPL	2.37
B1	42200000	PBE	1.975
B1	42200000	PVI	1.975
B1	42200000	PRU	3.5380000000000003
B1	42000000	FCA	5.465
B1	42000000	PRU	3.489
B1	42000000	IPL	2.4330000000000003
B1	42000000	PVI	1.883
B1	42000000	PBE	1.883
B1	42100000	FCA	5.473999999999999
B1	42100000	PRU	2.934
B1	42100000	IPL	1.9120000000000001
B1	42100000	PVI	1.488
B1	42100000	PBE	1.488
B1	42300000	FCA	5.4399999999999995
B1	42300000	PRU	3.379
B1	42300000	PBE	2.003
B1	42300000	PVI	2.003
B1	42300000	IPL	2.661
B1	42400000	FCA	5.493
B1	42400000	IPL	2.267
B1	42400000	PBE	1.791
B1	42400000	PVI	1.791
B1	42400000	PRU	2.992
B1	42500000	FCA	5.5489999999999995
B1	42500000	IPL	2.492
B1	42500000	PBE	2.188
B1	42500000	PVI	2.188
B1	42500000	PRU	3.247
B1	42700000	FCA	5.462
B1	42700000	PRU	3.3369999999999997
B1	42700000	PBE	1.5810000000000002
B1	42700000	PVI	1.5810000000000002
B1	42700000	IPL	2.163
B1	42600000	FCA	5.494000000000001
B1	42600000	IPL	1.8849999999999998
B1	42600000	PBE	1.5650000000000002
B1	42600000	PVI	1.5650000000000002
B1	42600000	PRU	3.44
B1	42800000	FCA	5.457
B1	42800000	PRU	2.6679999999999997
B1	42800000	IPL	2.302
B1	42800000	PVI	1.347
B1	42800000	PBE	1.347
B1	42900000	FCA	5.876
B1	42900000	PRU	2.713
B1	42900000	PBE	2.306
B1	42900000	PVI	1.77
B1	42900000	IPL	1.77
B1	43000000	FCA	5.5120000000000005
B1	43000000	IPL	2.365
B1	43000000	PBE	1.733
B1	43000000	PVI	1.733
B1	43000000	PRU	3.117
B1	43100000	FCA	5.5329999999999995
B1	43100000	PRU	2.784
B1	43100000	IPL	1.8030000000000002
B1	43100000	PVI	1.145
B1	43100000	PBE	1.145
B1	43200000	FCA	5.523
B1	43200000	IPL	2.409
B1	43200000	PBE	1.693
B1	43200000	PVI	1.693
B1	43200000	PRU	3.167
B1	43300000	FCA	5.607
B1	43300000	PRU	2.136
B1	43300000	IPL	1.5630000000000002
B1	43300000	PVI	1.109
B1	43300000	PBE	1.109
B1	43400000	FCA	5.562
B1	43400000	PBE	1.414
B1	43400000	PVI	1.414
B1	43400000	IPL	1.9879999999999998
B1	43400000	PRU	1.9879999999999998
B1	43500000	FCA	5.53
B1	43500000	PRU	2.9000000000000004
B1	43500000	IPL	2.016
B1	43500000	PVI	1.7930000000000001
B1	43500000	PBE	1.7930000000000001
B1	43700000	FCA	5.442
B1	43700000	PRU	3.517
B1	43700000	PBE	3.0540000000000003
B1	43700000	PVI	1.9380000000000002
B1	43700000	IPL	1.9380000000000002
B1	43600000	FCA	5.538
B1	43600000	PRU	3.4419999999999997
B1	43600000	PBE	2.486
B1	43600000	PVI	1.965
B1	43600000	IPL	1.965
B1	43800000	FCA	5.523
B1	43800000	PVI	2.548
B1	43800000	PBE	2.129
B1	43800000	IPL	2.129
B1	43800000	PRU	3.4549999999999996
B1	43900000	FCA	5.445
B1	43900000	PRU	3.254
B1	43900000	PBE	1.9029999999999998
B1	43900000	PVI	1.9029999999999998
B1	43900000	IPL	2.106
B1	44000000	FCA	5.449
B1	44000000	IPL	2.434
B1	44000000	PBE	1.864
B1	44000000	PVI	1.864
B1	44000000	PRU	3.302
B1	44100000	FCA	5.454
B1	44100000	PRU	3.3320000000000003
B1	44100000	PBE	1.886
B1	44100000	PVI	1.886
B1	44100000	IPL	2.562
B1	44200000	FCA	5.447
B1	44200000	IPL	2.32
B1	44200000	PBE	1.9290000000000003
B1	44200000	PVI	1.9290000000000003
B1	44200000	PRU	3.451
B1	44300000	FCA	5.432
B1	44300000	PRU	3.3779999999999997
B1	44300000	PBE	1.9369999999999998
B1	44300000	PVI	1.9369999999999998
B1	44300000	IPL	2.501
B1	44400000	FCA	5.489999999999999
B1	44400000	IPL	2.9979999999999998
B1	44400000	PBE	2.2950000000000004
B1	44400000	PVI	2.2950000000000004
B1	44400000	PRU	3.5229999999999997
B1	44500000	FCA	5.496
B1	44500000	IPL	2.577
B1	44500000	PBE	2.19
B1	44500000	PVI	2.19
B1	44500000	PRU	3.293
B1	44700000	FCA	5.43
B1	44700000	PRU	3.7859999999999996
B1	44700000	PBE	2.278
B1	44700000	PVI	2.278
B1	44700000	IPL	2.811
B1	44600000	FCA	5.417000000000001
B1	44600000	PRU	3.772
B1	44600000	PBE	2.331
B1	44600000	PVI	2.331
B1	44600000	IPL	2.7550000000000003
B1	44800000	FCA	5.614
B1	44800000	PRU	3.687
B1	44800000	IPL	2.427
B1	44800000	PVI	1.849
B1	44800000	PBE	1.849
B1	45000000	FCA	5.554
B1	45000000	IPL	2.4170000000000003
B1	45000000	PBE	1.955
B1	45000000	PVI	1.955
B1	45000000	PRU	3.427
B1	45100000	FCA	5.495
B1	45100000	PRU	3.0220000000000002
B1	45100000	IPL	2.105
B1	45100000	PVI	1.595
B1	45100000	PBE	1.595
B1	45200000	FCA	5.47
B1	45200000	PRU	3.36
B1	45200000	PBE	1.804
B1	45200000	PVI	1.804
B1	45200000	IPL	2.597
B1	44900000	FCA	5.609
B1	44900000	IPL	1.913
B1	44900000	PBE	1.562
B1	44900000	PVI	1.562
B1	44900000	PRU	2.956
B1	45300000	FCA	5.468
B1	45300000	PRU	3.4320000000000004
B1	45300000	IPL	2.238
B1	45300000	PVI	1.7340000000000002
B1	45300000	PBE	1.7340000000000002
B1	45800000	FCA	5.466
B1	45800000	PBE	2.435
B1	45800000	IPL	2.186
B1	45800000	PVI	2.186
B1	45800000	PRU	3.026
B1	45500000	FCA	5.45
B1	45500000	PRU	3.476
B1	45500000	PBE	1.644
B1	45500000	PVI	1.644
B1	45500000	IPL	2.129
B1	45700000	FCA	5.604
B1	45700000	IPL	2.2079999999999997
B1	45700000	PBE	1.7340000000000002
B1	45700000	PVI	1.7340000000000002
B1	45700000	PRU	3.3259999999999996
B1	45400000	FCA	5.943
B1	45400000	IPL	3.1460000000000004
B1	45400000	PBE	2.5100000000000002
B1	45400000	PVI	2.5100000000000002
B1	45400000	PRU	4.295
B1	45600000	FCA	5.468
B1	45600000	PRU	3.154
B1	45600000	PBE	1.8880000000000001
B1	45600000	PVI	1.8880000000000001
B1	45600000	IPL	2.593
B1	45900000	FCA	5.461
B1	45900000	IPL	2.34
B1	45900000	PBE	2.057
B1	45900000	PVI	2.057
B1	45900000	PRU	3.039
B1	46000000	FCA	5.449
B1	46000000	PRU	3.7089999999999996
B1	46000000	IPL	2.286
B1	46000000	PVI	1.757
B1	46000000	PBE	1.757
B1	46300000	FCA	5.553
B1	46300000	PVI	2.366
B1	46300000	PBE	2.17
B1	46300000	IPL	2.17
B1	46300000	PRU	2.8729999999999998
B1	46100000	FCA	5.497
B1	46100000	IPL	2.194
B1	46100000	PBE	1.4529999999999998
B1	46100000	PVI	1.4529999999999998
B1	46100000	PRU	2.8850000000000002
B1	46200000	FCA	5.534
B1	46200000	PRU	2.7390000000000003
B1	46200000	IPL	1.984
B1	46200000	PVI	1.779
B1	46200000	PBE	1.779
B1	46600000	FCA	5.45
B1	46600000	IPL	2.221
B1	46600000	PBE	1.7309999999999999
B1	46600000	PVI	1.7309999999999999
B1	46600000	PRU	2.932
B1	46400000	FCA	5.507
B1	46400000	PRU	3.2710000000000004
B1	46400000	IPL	2.735
B1	46400000	PVI	2.465
B1	46400000	PBE	2.465
B1	46500000	FCA	5.4559999999999995
B1	46500000	PRU	2.922
B1	46500000	PBE	1.963
B1	46500000	IPL	1.963
B1	46500000	PVI	2.207
B1	46700000	FCA	5.441
B1	46700000	IPL	2.642
B1	46700000	PBE	2.07
B1	46700000	PVI	2.07
B1	46700000	PRU	3.435
B1	46800000	FCA	5.6129999999999995
B1	46800000	IPL	2.406
B1	46800000	PBE	1.7510000000000001
B1	46800000	PVI	1.7510000000000001
B1	46800000	PRU	2.9850000000000003
B1	46900000	FCA	5.475
B1	46900000	PRU	3.2840000000000003
B1	46900000	IPL	2.2079999999999997
B1	46900000	PVI	1.918
B1	46900000	PBE	1.918
B1	47000000	FCA	5.459
B1	47000000	PVI	1.9869999999999999
B1	47000000	PBE	1.7850000000000001
B1	47000000	IPL	1.7850000000000001
B1	47000000	PRU	3.001
B1	47300000	FCA	5.495
B1	47300000	IPL	2.46
B1	47300000	PBE	2.1239999999999997
B1	47300000	PVI	2.1239999999999997
B1	47300000	PRU	3.247
B1	47200000	FCA	5.523
B1	47200000	PRU	3.02
B1	47200000	PBE	2.309
B1	47200000	PVI	2.309
B1	47200000	IPL	2.5829999999999997
B1	47100000	FCA	5.4399999999999995
B1	47100000	PRU	2.884
B1	47100000	IPL	2.314
B1	47100000	PVI	1.9529999999999998
B1	47100000	PBE	1.9529999999999998
B1	47400000	FCA	5.4510000000000005
B1	47400000	PBE	2.942
B1	47400000	IPL	2.4979999999999998
B1	47400000	PVI	2.4979999999999998
B1	47400000	PRU	4.476999999999999
B1	47500000	FCA	5.426
B1	47500000	PRU	3.8120000000000003
B1	47500000	IPL	2.379
B1	47500000	PVI	2.02
B1	47500000	PBE	2.02
B1	47600000	FCA	5.469
B1	47600000	PRU	3.3360000000000003
B1	47600000	PBE	2.125
B1	47600000	PVI	2.125
B1	47600000	IPL	2.329
B1	47700000	FCA	5.4670000000000005
B1	47700000	PRU	3.1
B1	47700000	PBE	2.03
B1	47700000	PVI	2.03
B1	47700000	IPL	2.215
B1	48000000	FCA	5.507
B1	48000000	PRU	3.3300000000000005
B1	48000000	IPL	2.217
B1	48000000	PVI	1.6150000000000002
B1	48000000	PBE	1.6150000000000002
B1	47900000	FCA	5.473999999999999
B1	47900000	PRU	3.2300000000000004
B1	47900000	IPL	2.275
B1	47900000	PVI	1.469
B1	47900000	PBE	1.469
B1	47800000	FCA	5.457999999999999
B1	47800000	PRU	3.27
B1	47800000	PBE	1.719
B1	47800000	PVI	1.719
B1	47800000	IPL	2.376
B1	48100000	FCA	5.475
B1	48100000	PRU	2.854
B1	48100000	PVI	2.004
B1	48100000	IPL	1.757
B1	48100000	PBE	1.757
B1	48300000	FCA	5.692
B1	48300000	PRU	3.739
B1	48300000	IPL	2.4570000000000003
B1	48300000	PVI	1.7389999999999999
B1	48300000	PBE	1.7389999999999999
B1	48200000	FCA	5.548
B1	48200000	PRU	2.894
B1	48200000	PBE	1.781
B1	48200000	PVI	1.781
B1	48200000	IPL	2.418
B1	48400000	FCA	5.478000000000001
B1	48400000	IPL	2.276
B1	48400000	PBE	1.5150000000000001
B1	48400000	PVI	1.5150000000000001
B1	48400000	PRU	3.5069999999999997
B1	48500000	FCA	5.482
B1	48500000	PRU	3.85
B1	48500000	IPL	2.177
B1	48500000	PVI	1.727
B1	48500000	PBE	1.727
B1	48600000	FCA	5.475
B1	48600000	IPL	2.429
B1	48600000	PBE	1.662
B1	48600000	PVI	1.662
B1	48600000	PRU	3.411
B1	48700000	FCA	5.71
B1	48700000	PRU	3.4680000000000004
B1	48700000	PBE	2.012
B1	48700000	PVI	2.012
B1	48700000	IPL	2.494
B1	48800000	FCA	5.4719999999999995
B1	48800000	IPL	2.404
B1	48800000	PBE	1.886
B1	48800000	PVI	1.886
B1	48800000	PRU	3.359
B1	49000000	FCA	5.54
B1	49000000	PRU	2.976
B1	49000000	IPL	2.1839999999999997
B1	49000000	PVI	1.9560000000000002
B1	49000000	PBE	1.9560000000000002
B1	48900000	FCA	5.478000000000001
B1	48900000	PRU	3.267
B1	48900000	PBE	2.045
B1	48900000	PVI	2.045
B1	48900000	IPL	2.404
B1	49100000	FCA	5.556
B1	49100000	PRU	3.2550000000000003
B1	49100000	IPL	2.46
B1	49100000	PVI	1.644
B1	49100000	PBE	1.644
